area_tag	LONGI_DD	LATIT_DD	pos_string
1n	11.4	58.34233	11.4_58.34233
Western Gotland Basin	18.77833	58.885	18.77833_58.885
Eastern Gotland Basin	17.70017	55.84417	17.70017_55.84417
The Sound	12.75	55.84167	12.75_55.84167
20	20.3795	63.688	20.3795_63.688
Skagerrak	10.72423	58.26718	10.72423_58.26718
4	12.0496	57.20762	12.0496_57.20762
Skagerrak	10.84217	58.636	10.84217_58.636
Western Gotland Basin	18.41333	57.8875	18.41333_57.8875
13	16.30782	58.62837	16.30782_58.62837
Eastern Gotland Basin	19.12417	57.28117	19.12417_57.28117
18	18.32533	62.87	18.32533_62.87
Bothnian Sea	19.97117	62.58667	19.97117_62.58667
Great Belt	11.04167	55.32667	11.04167_55.32667
18	18.6	62.975	18.6_62.975
Skagerrak	9.10333	57.27333	9.10333_57.27333
Western Gotland Basin	18.79077	58.15693	18.79077_58.15693
Eastern Gotland Basin	20.83333	57.7	20.83333_57.7
8	14.8625	56.16167	14.8625_56.16167
Skagerrak	9.59167	57.93333	9.59167_57.93333
Kiel Bay	11.34167	54.59167	11.34167_54.59167
Western Gotland Basin	18.23598	58.59353	18.23598_58.59353
Kattegat	12.29117	56.874	12.29117_56.874
Skagerrak	9.8	58.03333	9.8_58.03333
Skagerrak	9.8	58.78333	9.8_58.78333
Skagerrak	10.256	58.058	10.256_58.058
Bornholm Basin	14.42967	55.44133	14.42967_55.44133
Arkona Basin	13.91667	55.0	13.91667_55.0
Bornholm Basin	17.3	56.0	17.3_56.0
Bornholm Basin	15.903	55.797	15.903_55.797
Skagerrak	9.67333	58.09	9.67333_58.09
Kattegat	11.41667	57.44167	11.41667_57.44167
12s	16.45833	57.83667	16.45833_57.83667
9	16.2035	56.369	16.2035_56.369
Bornholm Basin	17.13833	55.975	17.13833_55.975
Kattegat	12.51	56.13	12.51_56.13
Bothnian Sea	19.27183	60.82967	19.27183_60.82967
Kattegat	10.805	57.45	10.805_57.45
Skagerrak	9.81667	58.075	9.81667_58.075
Kattegat	11.575	57.53667	11.575_57.53667
Skagerrak	9.80833	58.07267	9.80833_58.07267
Kattegat	11.89683	56.35017	11.89683_56.35017
Arkona Basin	13.26667	54.9	13.26667_54.9
22	22.3621	65.71655	22.3621_65.71655
Western Gotland Basin	18.33183	57.77183	18.33183_57.77183
Skagerrak	10.76667	58.33333	10.76667_58.33333
18	17.66483	62.43617	17.66483_62.43617
Arkona Basin	13.30067	55.01583	13.30067_55.01583
Eastern Gotland Basin	18.50033	56.359	18.50033_56.359
Eastern Gotland Basin	18.89	57.1795	18.89_57.1795
Bothnian Sea	18.549	62.09933	18.549_62.09933
8	16.50833	57.13083	16.50833_57.13083
Kattegat	12.25833	56.36667	12.25833_56.36667
Bothnian Sea	21.21667	61.63333	21.21667_61.63333
Eastern Gotland Basin	18.06667	55.325	18.06667_55.325
Kattegat	12.21183	56.94047	12.21183_56.94047
20	19.92201	63.61641	19.92201_63.61641
Skagerrak	9.61667	58.68333	9.61667_58.68333
Eastern Gotland Basin	19.93333	57.6	19.93333_57.6
1n	11.65642	58.10043	11.65642_58.10043
Åland Sea	19.88483	59.66167	19.88483_59.66167
Bornholm Basin	15.40117	55.96833	15.40117_55.96833
Skagerrak	10.21667	58.56667	10.21667_58.56667
Bothnian Bay	23.23417	65.16667	23.23417_65.16667
Bothnian Bay	21.8	64.01667	21.8_64.01667
4	12.05417	57.222	12.05417_57.222
Bornholm Basin	15.31233	55.78317	15.31233_55.78317
Western Gotland Basin	18.87533	58.49967	18.87533_58.49967
Skagerrak	9.75	57.83333	9.75_57.83333
Bothnian Bay	23.01667	65.36667	23.01667_65.36667
12n	18.59483	59.54717	18.59483_59.54717
Western Gotland Basin	17.012	56.64483	17.012_56.64483
12n	17.15685	58.6946	17.15685_58.6946
Eastern Gotland Basin	19.53333	57.80517	19.53333_57.80517
Bornholm Basin	15.144	55.764	15.144_55.764
Bothnian Bay	23.233	65.16667	23.233_65.16667
Skagerrak	10.8365	58.513	10.8365_58.513
Bothnian Bay	22.0675	64.70817	22.0675_64.70817
Bothnian Bay	22.35855	64.30502	22.35855_64.30502
Skagerrak	9.66667	57.91667	9.66667_57.91667
North Sea	7.26367	57.528	7.26367_57.528
Kattegat	12.212	56.94	12.212_56.94
2	11.78333	58.06667	11.78333_58.06667
Skagerrak	11.0415	58.42983	11.0415_58.42983
2	11.78333	58.31667	11.78333_58.31667
Bothnian Sea	19.41667	61.11667	19.41667_61.11667
Bothnian Sea	18.953	62.65167	18.953_62.65167
Bornholm Basin	16.46167	55.56333	16.46167_55.56333
1n	11.24483	58.7405	11.24483_58.7405
Bornholm Basin	15.98933	55.847	15.98933_55.847
Skagerrak	10.96333	57.86	10.96333_57.86
17	17.4	61.25	17.4_61.25
Bothnian Bay	22.06633	64.70817	22.06633_64.70817
Skagerrak	10.745	58.06167	10.745_58.06167
Bornholm Basin	14.38933	55.67883	14.38933_55.67883
Eastern Gotland Basin	18.11667	55.26667	18.11667_55.26667
4	12.06333	57.22	12.06333_57.22
Skagerrak	11.16667	57.98	11.16667_57.98
Skagerrak	10.92167	58.905	10.92167_58.905
North Sea	3.85	59.33333	3.85_59.33333
Bothnian Sea	20.933	61.13357	20.933_61.13357
18	18.26067	62.864	18.26067_62.864
1n	11.21683	58.7785	11.21683_58.7785
Kattegat	11.81333	56.805	11.81333_56.805
North Sea	3.68333	59.33333	3.68333_59.33333
Kattegat	11.31667	57.26667	11.31667_57.26667
Arkona Basin	13.30053	55.01583	13.30053_55.01583
4	12.05783	57.18767	12.05783_57.18767
Bothnian Bay	23.23667	65.16767	23.23667_65.16767
Kattegat	12.11143	56.6687	12.11143_56.6687
Eastern Gotland Basin	19.46833	58.0475	19.46833_58.0475
Eastern Gotland Basin	19.59353	56.63558	19.59353_56.63558
5	12.58333	56.47333	12.58333_56.47333
18	17.80483	62.91617	17.80483_62.91617
22	22.447	65.72983	22.447_65.72983
Arkona Basin	14.0985	54.97225	14.0985_54.97225
5	12.71	56.497	12.71_56.497
Western Gotland Basin	16.98183	56.68533	16.98183_56.68533
Bornholm Basin	14.4625	55.66783	14.4625_55.66783
Kattegat	10.975	57.59167	10.975_57.59167
19	17.54183	62.16333	17.54183_62.16333
Kattegat	11.44517	57.18983	11.44517_57.18983
12n	18.31983	59.29517	18.31983_59.29517
Bornholm Basin	15.33353	55.38317	15.33353_55.38317
Kattegat	12.2135	56.81883	12.2135_56.81883
Skagerrak	10.98333	58.3	10.98333_58.3
Skagerrak	11.04967	58.1605	11.04967_58.1605
Skagerrak	11.08333	58.24167	11.08333_58.24167
Kattegat	11.81433	56.6595	11.81433_56.6595
Kattegat	12.26	56.39167	12.26_56.39167
22	22.69678	65.88132	22.69678_65.88132
Bothnian Bay	22.1365	64.71017	22.1365_64.71017
Skagerrak	10.50437	58.28437	10.50437_58.28437
Bornholm Basin	17.1785	56.10317	17.1785_56.10317
Kattegat	12.43333	56.4	12.43333_56.4
Skagerrak	9.65833	57.94167	9.65833_57.94167
13	16.3865	58.6475	16.3865_58.6475
7	14.585	56.04733	14.585_56.04733
Western Gotland Basin	17.945	57.03383	17.945_57.03383
23	23.35983	65.68283	23.35983_65.68283
Skagerrak	8.64567	57.524	8.64567_57.524
Skagerrak	10.975	58.24167	10.975_58.24167
18	17.73387	62.97675	17.73387_62.97675
16	17.15457	61.58191	17.15457_61.58191
North Sea	7.43583	56.717	7.43583_56.717
Eastern Gotland Basin	18.49167	56.36833	18.49167_56.36833
Eastern Gotland Basin	19.71667	58.03333	19.71667_58.03333
Skagerrak	10.53333	57.96667	10.53333_57.96667
Bornholm Basin	14.51167	55.66433	14.51167_55.66433
Kattegat	12.56	56.55667	12.56_56.55667
Northern Baltic Proper	19.65833	58.74817	19.65833_58.74817
Eastern Gotland Basin	21.05167	57.27667	21.05167_57.27667
Kattegat	11.81783	56.806	11.81783_56.806
Skagerrak	11.29192	57.86677	11.29192_57.86677
Bornholm Basin	14.86667	55.61733	14.86667_55.61733
Kattegat	11.33333	57.73533	11.33333_57.73533
20	19.77667	63.50183	19.77667_63.50183
20	20.4255	63.70317	20.4255_63.70317
5	12.63333	56.55333	12.63333_56.55333
Arkona Basin	13.73333	55.33333	13.73333_55.33333
24	18.46568	59.33783	18.46568_59.33783
Bornholm Basin	16.51683	55.27492	16.51683_55.27492
Bornholm Basin	15.33167	55.67667	15.33167_55.67667
Kattegat	12.28333	56.90833	12.28333_56.90833
5	12.70117	56.62783	12.70117_56.62783
Skagerrak	10.81367	58.67567	10.81367_58.67567
20	20.399	63.688	20.399_63.688
22	22.37317	65.8075	22.37317_65.8075
Bornholm Basin	15.35	54.86667	15.35_54.86667
Bornholm Basin	14.66633	55.45817	14.66633_55.45817
12n	18.51667	59.45167	18.51667_59.45167
Bothnian Bay	22.068	64.70883	22.068_64.70883
Skagerrak	10.86172	58.64112	10.86172_58.64112
Arkona Basin	13.6	55.21333	13.6_55.21333
2	11.65333	58.42	11.65333_58.42
12n	18.86667	59.63333	18.86667_59.63333
The Sound	12.84667	55.59667	12.84667_55.59667
Kattegat	11.57067	57.294	11.57067_57.294
18	18.26268	62.86347	18.26268_62.86347
Northern Baltic Proper	21.74678	59.18333	21.74678_59.18333
Bornholm Basin	15.98408	55.24993	15.98408_55.24993
Kattegat	12.265	56.49833	12.265_56.49833
Kattegat	11.08333	56.25833	11.08333_56.25833
Bornholm Basin	14.52	55.46167	14.52_55.46167
12s	16.53567	57.9645	16.53567_57.9645
12n	18.2945	59.28267	18.2945_59.28267
7	13.81193	55.42065	13.81193_55.42065
Eastern Gotland Basin	19.45333	55.87033	19.45333_55.87033
12s	16.64867	57.79817	16.64867_57.79817
Åland Sea	19.05867	60.09133	19.05867_60.09133
Kattegat	10.81933	57.43217	10.81933_57.43217
Bothnian Sea	19.6375	63.2085	19.6375_63.2085
12n	17.15697	58.69173	17.15697_58.69173
18	17.4199	62.34913	17.4199_62.34913
Bothnian Bay	22.06683	64.7075	22.06683_64.7075
Eastern Gotland Basin	18.90333	56.75667	18.90333_56.75667
Eastern Gotland Basin	20.26667	57.46667	20.26667_57.46667
Kattegat	11.08333	57.78333	11.08333_57.78333
1n	11.65492	58.10003	11.65492_58.10003
Bothnian Sea	18.54733	62.1005	18.54733_62.1005
2	11.67	58.42833	11.67_58.42833
Bornholm Basin	15.97167	55.465	15.97167_55.465
Kattegat	11.85	56.65833	11.85_56.65833
Skagerrak	9.93333	58.36667	9.93333_58.36667
Bothnian Sea	19.13333	62.28333	19.13333_62.28333
North Sea	5.3	56.19167	5.3_56.19167
5	12.55	56.375	12.55_56.375
Skagerrak	10.95333	57.83167	10.95333_57.83167
Eastern Gotland Basin	18.6	56.83333	18.6_56.83333
24	18.44998	59.36242	18.44998_59.36242
Bornholm Basin	17.30917	56.11183	17.30917_56.11183
Skagerrak	8.76	57.76833	8.76_57.76833
12n	17.77783	58.95157	17.77783_58.95157
20	20.6885	63.84233	20.6885_63.84233
22	22.37533	65.80833	22.37533_65.80833
Eastern Gotland Basin	19.06667	55.98333	19.06667_55.98333
North Sea	2.46667	57.31667	2.46667_57.31667
Kattegat	12.10117	56.63717	12.10117_56.63717
Kattegat	10.82957	57.45753	10.82957_57.45753
Western Gotland Basin	17.98457	58.01693	17.98457_58.01693
Bothnian Bay	22.23333	64.93667	22.23333_64.93667
22	22.6669	65.7345	22.6669_65.7345
Bornholm Basin	15.89617	55.77933	15.89617_55.77933
Bothnian Sea	19.27533	61.0825	19.27533_61.0825
18	18.26267	62.86367	18.26267_62.86367
Kattegat	12.4	56.81167	12.4_56.81167
Bornholm Basin	14.51767	55.4525	14.51767_55.4525
Kattegat	11.86667	57.1	11.86667_57.1
Skagerrak	10.85333	58.52833	10.85333_58.52833
Bothnian Sea	19.72417	61.38617	19.72417_61.38617
Great Belt	11.0415	55.32533	11.0415_55.32533
2	11.62217	58.39568	11.62217_58.39568
Eastern Gotland Basin	19.61217	57.94233	19.61217_57.94233
Eastern Gotland Basin	18.52367	56.29833	18.52367_56.29833
Bothnian Sea	18.931	60.5402	18.931_60.5402
Bornholm Basin	17.43333	56.105	17.43333_56.105
20	20.40349	63.70383	20.40349_63.70383
18	18.75	63.09167	18.75_63.09167
Bornholm Basin	15.33338	55.38292	15.33338_55.38292
Bornholm Basin	15.94833	55.83667	15.94833_55.83667
Eastern Gotland Basin	19.58517	56.63382	19.58517_56.63382
Western Gotland Basin	17.98457	58.01687	17.98457_58.01687
18	18.70333	63.229	18.70333_63.229
Bothnian Sea	19.25	61.08333	19.25_61.08333
Bothnian Sea	19.25	61.58333	19.25_61.58333
18	17.94067	62.78333	17.94067_62.78333
Western Gotland Basin	18.675	58.58833	18.675_58.58833
Eastern Gotland Basin	18.885	56.40167	18.885_56.40167
Kattegat	11.61283	57.55583	11.61283_57.55583
Western Gotland Basin	17.45	57.11667	17.45_57.11667
Arkona Basin	13.30098	55.01612	13.30098_55.01612
Western Gotland Basin	18.476	58.7895	18.476_58.7895
Skagerrak	11.01667	58.08333	11.01667_58.08333
Eastern Gotland Basin	18.61667	56.75	18.61667_56.75
Skagerrak	10.65	58.43333	10.65_58.43333
22	21.12067	64.69167	21.12067_64.69167
Bornholm Basin	16.73043	55.70522	16.73043_55.70522
Bothnian Bay	23.8169	64.73198	23.8169_64.73198
Bornholm Basin	15.3323	55.38278	15.3323_55.38278
Bornholm Basin	14.51783	55.66583	14.51783_55.66583
22	20.94933	64.07383	20.94933_64.07383
22	21.44133	65.3025	21.44133_65.3025
18	18.73033	63.26617	18.73033_63.26617
Western Gotland Basin	17.1	57.51667	17.1_57.51667
Kattegat	10.8	56.85	10.8_56.85
16	17.475	60.68333	17.475_60.68333
Skagerrak	11.06667	58.10833	11.06667_58.10833
Skagerrak	11.06667	58.23333	11.06667_58.23333
Bothnian Sea	19.28167	61.08167	19.28167_61.08167
Skagerrak	8.7284	57.7644	8.7284_57.7644
Western Gotland Basin	17.96667	56.66667	17.96667_56.66667
Skagerrak	10.66667	58.35	10.66667_58.35
Eastern Gotland Basin	18.0	55.38333	18.0_55.38333
Kattegat	12.28582	56.87208	12.28582_56.87208
2	11.43667	58.26033	11.43667_58.26033
Western Gotland Basin	16.9	56.21667	16.9_56.21667
17	18.865	60.17667	18.865_60.17667
Kattegat	10.97117	56.19783	10.97117_56.19783
Kattegat	12.03533	57.05083	12.03533_57.05083
Kattegat	10.9165	57.78217	10.9165_57.78217
Kattegat	11.658	56.992	11.658_56.992
Eastern Gotland Basin	18.805	56.895	18.805_56.895
Skagerrak	9.28833	57.99833	9.28833_57.99833
Kattegat	11.813	57.086	11.813_57.086
7	13.81023	55.41843	13.81023_55.41843
12s	16.71667	58.30833	16.71667_58.30833
16	18.33778	60.29865	18.33778_60.29865
Kattegat	10.8	57.75	10.8_57.75
Bornholm Basin	15.567	55.88167	15.567_55.88167
North Sea	5.08833	56.74667	5.08833_56.74667
5	12.64667	56.568	12.64667_56.568
22	22.27917	65.6805	22.27917_65.6805
Bothnian Bay	21.68	63.83167	21.68_63.83167
Kattegat	11.59017	57.5435	11.59017_57.5435
Western Gotland Basin	16.83833	56.54	16.83833_56.54
Skagerrak	9.46667	58.2	9.46667_58.2
Northern Baltic Proper	19.39833	58.40067	19.39833_58.40067
18	17.36967	62.46248	17.36967_62.46248
Bothnian Bay	23.82415	64.72852	23.82415_64.72852
Western Gotland Basin	17.06667	57.48	17.06667_57.48
25	11.78317	57.66867	11.78317_57.66867
Bornholm Basin	15.03333	55.55	15.03333_55.55
	11.02167	58.98333	11.02167_58.98333
Skagerrak	10.41667	58.08333	10.41667_58.08333
1n	11.61817	58.12183	11.61817_58.12183
4	11.96667	57.28333	11.96667_57.28333
Western Gotland Basin	17.8445	57.06717	17.8445_57.06717
Eastern Gotland Basin	19.46367	57.91067	19.46367_57.91067
20	20.361	63.67783	20.361_63.67783
12n	18.54867	59.23917	18.54867_59.23917
Kattegat	11.66667	57.21667	11.66667_57.21667
Western Gotland Basin	16.85233	56.57017	16.85233_56.57017
Eastern Gotland Basin	20.63333	56.98333	20.63333_56.98333
Kattegat	11.45473	57.14608	11.45473_57.14608
24	18.03683	59.37085	18.03683_59.37085
Bornholm Basin	15.33367	55.383	15.33367_55.383
22	21.03333	64.85767	21.03333_64.85767
Eastern Gotland Basin	19.23667	56.41	19.23667_56.41
Northern Baltic Proper	22.33153	59.49293	22.33153_59.49293
Bothnian Bay	23.23283	65.1675	23.23283_65.1675
Bornholm Basin	15.38333	54.85	15.38333_54.85
Bornholm Basin	15.21383	55.39083	15.21383_55.39083
Eastern Gotland Basin	18.725	56.24383	18.725_56.24383
Eastern Gotland Basin	18.81933	57.16667	18.81933_57.16667
Skagerrak	9.1	57.76667	9.1_57.76667
17	17.68333	60.73333	17.68333_60.73333
Eastern Gotland Basin	17.66783	56.12233	17.66783_56.12233
Skagerrak	10.84518	58.29437	10.84518_58.29437
Arkona Basin	13.11917	55.02067	13.11917_55.02067
12n	18.6481	59.29478	18.6481_59.29478
Eastern Gotland Basin	19.1545	57.271	19.1545_57.271
Eastern Gotland Basin	19.6023	56.63097	19.6023_56.63097
8	16.57017	57.36667	16.57017_57.36667
North Sea	4.81667	57.86667	4.81667_57.86667
Bothnian Bay	21.48363	63.7912	21.48363_63.7912
18	18.26317	62.863	18.26317_62.863
Bornholm Basin	14.86682	55.61847	14.86682_55.61847
Arkona Basin	12.955	54.84333	12.955_54.84333
12s	16.655	57.76	16.655_57.76
1s	11.68533	57.66733	11.68533_57.66733
Bornholm Basin	15.30683	55.82483	15.30683_55.82483
Bornholm Basin	16.15333	55.6215	16.15333_55.6215
Kattegat	11.50167	56.22667	11.50167_56.22667
Western Gotland Basin	17.98333	58.00333	17.98333_58.00333
Kattegat	11.975	56.345	11.975_56.345
Kattegat	12.1093	56.66902	12.1093_56.66902
The Sound	12.84483	55.5885	12.84483_55.5885
Kattegat	10.95667	57.66667	10.95667_57.66667
8	16.5645	57.09817	16.5645_57.09817
Bothnian Sea	17.65	61.15	17.65_61.15
Skagerrak	11.13238	58.06212	11.13238_58.06212
Kattegat	11.72833	56.84833	11.72833_56.84833
18	18.0505	62.83117	18.0505_62.83117
North Sea	7.42533	56.71867	7.42533_56.71867
12n	18.73967	59.28667	18.73967_59.28667
Bothnian Bay	23.2355	65.16617	23.2355_65.16617
20	19.80767	63.52533	19.80767_63.52533
24	18.35017	59.4215	18.35017_59.4215
Skagerrak	10.83982	58.3198	10.83982_58.3198
Skagerrak	10.11667	57.93333	10.11667_57.93333
Kattegat	11.68333	57.18333	11.68333_57.18333
Bothnian Sea	19.52233	60.64833	19.52233_60.64833
Western Gotland Basin	17.59267	58.196	17.59267_58.196
Skagerrak	8.81667	57.635	8.81667_57.635
The Sound	12.84167	55.59167	12.84167_55.59167
2	11.43528	58.25978	11.43528_58.25978
22	22.053	65.5005	22.053_65.5005
Bornholm Basin	15.20475	55.39962	15.20475_55.39962
Bornholm Basin	15.984	55.25	15.984_55.25
Eastern Gotland Basin	19.249	57.36717	19.249_57.36717
18	17.3878	62.33577	17.3878_62.33577
Kattegat	12.53333	56.54667	12.53333_56.54667
Kattegat	12.415	56.34	12.415_56.34
Skagerrak	9.775	58.03333	9.775_58.03333
Bothnian Sea	18.54817	62.09917	18.54817_62.09917
Arkona Basin	14.13333	54.9	14.13333_54.9
Kattegat	12.19667	57.04167	12.19667_57.04167
Bornholm Basin	15.91667	55.55	15.91667_55.55
Eastern Gotland Basin	20.14667	57.12667	20.14667_57.12667
Bothnian Sea	19.18333	62.66667	19.18333_62.66667
Bothnian Sea	18.95217	62.6525	18.95217_62.6525
North Sea	5.18	57.03167	5.18_57.03167
20	20.42727	63.70906	20.42727_63.70906
Bornholm Basin	17.01667	55.91	17.01667_55.91
16	17.2955	60.89417	17.2955_60.89417
Eastern Gotland Basin	17.77767	56.11283	17.77767_56.11283
Skagerrak	11.02767	58.33952	11.02767_58.33952
Western Gotland Basin	17.44133	57.11583	17.44133_57.11583
2	11.6	58.41667	11.6_58.41667
12n	18.47567	59.21317	18.47567_59.21317
Skagerrak	10.84642	58.07862	10.84642_58.07862
Bothnian Sea	18.53533	62.09983	18.53533_62.09983
Western Gotland Basin	17.12283	56.44917	17.12283_56.44917
Skagerrak	10.83833	58.63833	10.83833_58.63833
Skagerrak	10.48333	58.18333	10.48333_58.18333
Western Gotland Basin	18.05	58.38333	18.05_58.38333
Western Gotland Basin	17.61362	57.51447	17.61362_57.51447
Northern Baltic Proper	20.32747	58.88195	20.32747_58.88195
16	17.1662	61.27755	17.1662_61.27755
Kattegat	12.21255	56.94025	12.21255_56.94025
24	18.35817	59.40568	18.35817_59.40568
Bothnian Sea	19.27517	61.08183	19.27517_61.08183
Western Gotland Basin	16.97867	56.691	16.97867_56.691
Bornholm Basin	16.28167	55.285	16.28167_55.285
Eastern Gotland Basin	19.51667	57.85	19.51667_57.85
Kattegat	12.23333	56.86667	12.23333_56.86667
Bornholm Basin	15.87475	55.503	15.87475_55.503
Bornholm Basin	14.86793	55.61963	14.86793_55.61963
Bornholm Basin	15.03867	55.69717	15.03867_55.69717
Eastern Gotland Basin	17.93333	55.44167	17.93333_55.44167
2	11.74417	57.95833	11.74417_57.95833
Bothnian Sea	19.45	63.15	19.45_63.15
22	22.44617	65.7295	22.44617_65.7295
Kattegat	10.88	57.46333	10.88_57.46333
Northern Baltic Proper	19.83517	59.06733	19.83517_59.06733
Kattegat	12.29167	56.855	12.29167_56.855
Bornholm Basin	15.3315	55.67583	15.3315_55.67583
5	12.53967	56.362	12.53967_56.362
Skagerrak	10.38333	58.145	10.38333_58.145
Kattegat	11.48333	57.55	11.48333_57.55
Kattegat	11.095	56.485	11.095_56.485
Skagerrak	10.03333	58.0	10.03333_58.0
Eastern Gotland Basin	19.05033	57.2965	19.05033_57.2965
Skagerrak	11.2	57.88333	11.2_57.88333
3	11.36667	58.31667	11.36667_58.31667
5	12.68333	56.355	12.68333_56.355
Kattegat	11.82917	57.09567	11.82917_57.09567
Skagerrak	11.29205	57.8673	11.29205_57.8673
2	11.43833	58.26	11.43833_58.26
Bothnian Sea	18.95217	62.653	18.95217_62.653
Kattegat	12.21197	56.93987	12.21197_56.93987
Bornholm Basin	16.67967	55.614	16.67967_55.614
North Sea	5.86667	58.4	5.86667_58.4
Bornholm Basin	15.4556	55.73298	15.4556_55.73298
Kattegat	11.5	57.21667	11.5_57.21667
1n	11.36667	58.27333	11.36667_58.27333
Western Gotland Basin	18.13167	57.755	18.13167_57.755
Eastern Gotland Basin	19.58478	56.63363	19.58478_56.63363
Bornholm Basin	14.53617	55.66117	14.53617_55.66117
Eastern Gotland Basin	19.284	57.52617	19.284_57.52617
Western Gotland Basin	16.76833	56.43	16.76833_56.43
Skagerrak	8.73333	58.03333	8.73333_58.03333
11	19.0445	57.94	19.0445_57.94
2	11.62117	58.39467	11.62117_58.39467
Kattegat	11.8	56.36667	11.8_56.36667
Kattegat	11.8	56.61667	11.8_56.61667
Bornholm Basin	15.97967	55.80933	15.97967_55.80933
Skagerrak	10.61833	57.83117	10.61833_57.83117
Eastern Gotland Basin	18.90517	57.194	18.90517_57.194
Western Gotland Basin	17.1265	56.72533	17.1265_56.72533
Arkona Basin	13.25	54.96667	13.25_54.96667
Bornholm Basin	15.54717	55.89133	15.54717_55.89133
18	18.772	63.153	18.772_63.153
Eastern Gotland Basin	17.73333	55.8	17.73333_55.8
Bornholm Basin	16.11117	55.81467	16.11117_55.81467
12n	18.96018	59.6726	18.96018_59.6726
Bothnian Sea	17.625	60.9	17.625_60.9
Kattegat	11.143	57.754	11.143_57.754
Eastern Gotland Basin	18.92622	57.08903	18.92622_57.08903
Kattegat	10.93333	57.675	10.93333_57.675
Bothnian Sea	20.06167	61.9865	20.06167_61.9865
Skagerrak	11.155	58.06667	11.155_58.06667
Skagerrak	10.0	58.38333	10.0_58.38333
Bornholm Basin	14.91333	55.64833	14.91333_55.64833
Western Gotland Basin	17.857	56.2265	17.857_56.2265
Skagerrak	9.6	58.0	9.6_58.0
5	12.4955	56.31717	12.4955_56.31717
Eastern Gotland Basin	18.85333	56.29667	18.85333_56.29667
2	11.577	58.468	11.577_58.468
Gulf of Riga Estonian Coastal waters	23.35	57.96667	23.35_57.96667
Kattegat	11.33133	57.4045	11.33133_57.4045
Kattegat	11.8045	56.66	11.8045_56.66
Western Gotland Basin	17.11667	57.445	17.11667_57.445
Eastern Gotland Basin	18.87233	57.2315	18.87233_57.2315
