depth	month	area_tag	SECCHI:mean	SECCHI:std	SECCHI:count	SECCHI:max	SECCHI:min	SECCHI:95p	SECCHI:5p	TEMP_CTD:mean	TEMP_CTD:std	TEMP_CTD:count	TEMP_CTD:max	TEMP_CTD:min	TEMP_CTD:95p	TEMP_CTD:5p	SALT_CTD:mean	SALT_CTD:std	SALT_CTD:count	SALT_CTD:max	SALT_CTD:min	SALT_CTD:95p	SALT_CTD:5p	DOXY_CTD:mean	DOXY_CTD:std	DOXY_CTD:count	DOXY_CTD:max	DOXY_CTD:min	DOXY_CTD:95p	DOXY_CTD:5p	TEMP_BTL:mean	TEMP_BTL:std	TEMP_BTL:count	TEMP_BTL:max	TEMP_BTL:min	TEMP_BTL:95p	TEMP_BTL:5p	SALT_BTL:mean	SALT_BTL:std	SALT_BTL:count	SALT_BTL:max	SALT_BTL:min	SALT_BTL:95p	SALT_BTL:5p	DOXY_BTL:mean	DOXY_BTL:std	DOXY_BTL:count	DOXY_BTL:max	DOXY_BTL:min	DOXY_BTL:95p	DOXY_BTL:5p	PHOS:mean	PHOS:std	PHOS:count	PHOS:max	PHOS:min	PHOS:95p	PHOS:5p	NTRI:mean	NTRI:std	NTRI:count	NTRI:max	NTRI:min	NTRI:95p	NTRI:5p	NTRA:mean	NTRA:std	NTRA:count	NTRA:max	NTRA:min	NTRA:95p	NTRA:5p	NTRZ:mean	NTRZ:std	NTRZ:count	NTRZ:max	NTRZ:min	NTRZ:95p	NTRZ:5p	AMON:mean	AMON:std	AMON:count	AMON:max	AMON:min	AMON:95p	AMON:5p	SIO3-SI:mean	SIO3-SI:std	SIO3-SI:count	SIO3-SI:max	SIO3-SI:min	SIO3-SI:95p	SIO3-SI:5p	CPHL:mean	CPHL:std	CPHL:count	CPHL:max	CPHL:min	CPHL:95p	CPHL:5p	HUMUS:mean	HUMUS:std	HUMUS:count	HUMUS:max	HUMUS:min	HUMUS:95p	HUMUS:5p	H2S:mean	H2S:std	H2S:count	H2S:max	H2S:min	H2S:95p	H2S:5p	PH:mean	PH:std	PH:count	PH:max	PH:min	PH:95p	PH:5p	ALKY:mean	ALKY:std	ALKY:count	ALKY:max	ALKY:min	ALKY:95p	ALKY:5p	NTOT:mean	NTOT:std	NTOT:count	NTOT:max	NTOT:min	NTOT:95p	NTOT:5p	PTOT:mean	PTOT:std	PTOT:count	PTOT:max	PTOT:min	PTOT:95p	PTOT:5p	doxy:mean	doxy:std	doxy:count	doxy:max	doxy:min	doxy:95p	doxy:5p	din:mean	din:std	din:count	din:max	din:min	din:95p	din:5p	salt:mean	salt:std	salt:count	salt:max	salt:min	salt:95p	salt:5p	temp:mean	temp:std	temp:count	temp:max	temp:min	temp:95p	temp:5p
50.00	6	3	6.01	1.79	30.00	9.00	2.80			7.86	1.16	20.00	10.10	6.26			33.75	0.67	17.00	34.65	32.27										7.55	1.02	28.00	8.99	5.56			33.86	0.48	29.00	34.67	32.85			5.60	0.34	33.00	6.13	4.73			0.53	0.15	33.00	0.93	0.12			0.29	0.12	33.00	0.57	0.07			3.69	1.97	33.00	8.67	0.87			3.81	1.63	22.00	6.85	1.05			2.21	0.97	33.00	5.14	0.57			7.85	3.29	33.00	17.60	3.20																																						15.86	4.24	33.00	32.50	9.40			0.74	0.21	30.00	1.06	0.36			5.60	0.34	33.00	6.13	4.73			6.19	2.38	33.00	12.72	2.14			33.83	0.56	34.00	34.67	32.27			7.71	1.13	34.00	10.10	5.56		
50.00	7	3	6.93	1.92	31.00	11.00	3.50			9.59	1.44	23.00	12.97	7.51			33.51	0.62	21.00	34.55	32.64										9.68	1.41	30.00	13.34	7.52			33.51	0.52	27.00	34.46	32.12			4.93	0.35	34.00	5.43	4.16	5.34	4.21	0.54	0.13	33.00	0.75	0.16			0.40	0.14	33.00	0.82	0.13			3.60	2.23	33.00	8.99	0.93			4.11	2.36	22.00	9.81	1.18			2.30	0.93	33.00	4.69	0.60			9.26	2.67	33.00	13.80	0.30																																						16.46	3.33	33.00	25.70	12.60			0.79	0.18	31.00	1.30	0.37			4.93	0.35	34.00	5.43	4.16	5.34	4.21	6.29	2.39	33.00	12.41	3.06			33.55	0.58	34.00	34.55	32.12	34.49	32.67	9.59	1.35	34.00	12.97	7.51	11.91	7.86
50.00	8	3	7.05	2.22	31.00	13.00	4.00			12.10	2.70	26.00	17.20	8.04			33.66	0.64	24.00	35.12	32.69										12.14	2.17	32.00	16.38	8.54			33.48	0.53	31.00	34.48	32.36			4.35	0.65	36.00	5.54	2.63			0.65	0.21	35.00	1.02	0.19			0.53	0.23	34.00	1.23	0.04			3.11	2.18	35.00	10.00	0.10			3.90	2.36	23.00	10.52	0.33			2.80	1.50	34.00	8.65	0.53			11.99	5.46	35.00	29.40	3.60																																						15.95	3.49	33.00	26.70	10.80			0.85	0.21	33.00	1.29	0.38			4.39	0.64	39.00	5.54	2.63			6.46	2.96	34.00	16.17	1.85			33.58	0.62	39.00	35.12	32.36			12.14	2.41	40.00	17.20	8.04	15.96	8.49
50.00	9	3	7.46	2.85	37.00	19.00	3.00			14.19	2.31	32.00	17.17	7.88			33.54	0.77	29.00	35.12	32.01										13.75	2.46	35.00	17.17	7.35			33.60	0.70	35.00	35.05	32.00			4.18	0.60	38.00	5.54	2.85			0.59	0.22	40.00	1.11	0.05			0.75	0.37	39.00	1.66	0.20			2.29	1.99	40.00	11.53	0.25			2.62	1.16	27.00	4.76	0.51			1.97	1.02	38.00	4.88	0.06			10.63	5.02	40.00	25.00	1.60																																						14.09	2.62	38.00	19.70	8.50			0.83	0.27	37.00	1.56	0.10			4.19	0.60	39.00	5.54	2.85			5.00	2.42	38.00	12.56	1.16			33.65	0.72	47.00	35.12	32.01			13.69	2.52	47.00	17.17	7.35		
50.00	10	3	6.87	1.67	30.00	11.00	4.00			13.75	1.67	22.00	15.98	8.82			33.33	0.60	19.00	34.29	31.86										13.14	2.24	31.00	15.99	7.21			33.64	0.90	30.00	34.95	31.02			4.68	0.67	36.00	6.33	2.92	5.48	3.74	0.58	0.24	36.00	0.95	0.21	0.93	0.28	0.57	0.31	36.00	1.52	0.04	0.98	0.17	3.27	3.07	36.00	11.87	0.10	8.96	0.46	3.93	3.10	22.00	12.37	0.77			1.29	0.93	36.00	2.96	0.05	2.71	0.12	8.90	4.64	36.00	25.30	1.10	14.47	2.89																																				14.27	2.26	36.00	20.00	9.30	17.93	10.32	0.84	0.23	35.00	1.20	0.40			4.68	0.67	36.00	6.33	2.92	5.48	3.74	5.12	2.79	36.00	12.57	0.43	10.07	1.64	33.59	0.84	36.00	34.95	31.02	34.76	32.15	12.97	2.21	36.00	15.98	7.21	15.45	8.24
50.00	11	3	6.06	1.82	30.00	10.00	3.00			11.43	1.61	23.00	14.23	8.01			33.46	0.75	20.00	35.10	32.31										10.89	1.44	30.00	13.54	8.01			33.61	0.65	30.00	34.71	32.37			5.41	0.38	35.00	6.08	4.28			0.62	0.18	35.00	0.93	0.31			0.58	0.35	34.00	1.90	0.17			3.44	2.87	35.00	10.44	0.37			3.67	2.74	22.00	10.78	0.55			1.19	0.81	35.00	2.82	0.06			6.54	2.17	35.00	12.10	1.60																																						14.85	3.06	34.00	25.50	10.95			0.86	0.17	34.00	1.22	0.56			5.41	0.38	35.00	6.08	4.28			5.17	2.48	35.00	10.78	1.62			33.62	0.70	36.00	35.10	32.31	34.70	32.57	11.03	1.54	36.00	14.23	8.01	13.37	8.83
50.00	12	3	6.20	2.44	25.00	13.00	2.50			9.25	1.03	21.00	11.39	6.79			33.69	0.88	18.00	35.02	31.96										9.06	1.06	26.00	11.49	6.78			33.52	0.95	26.00	35.04	31.55			5.71	0.44	32.00	6.55	4.50	6.29	5.04	0.68	0.16	32.00	1.03	0.41	0.95	0.47	0.81	0.61	32.00	2.65	0.10	2.05	0.18	4.95	2.32	32.00	10.94	1.12	10.41	2.10	5.72	2.20	20.00	11.04	2.63			0.82	0.75	31.00	2.74	0.05			6.96	1.81	32.00	11.10	4.20	10.48	4.43																																				15.50	2.31	31.00	21.30	11.30			0.89	0.24	31.00	1.59	0.45			5.71	0.44	32.00	6.55	4.50	6.29	5.04	6.56	1.95	31.00	11.06	3.42			33.65	0.92	32.00	35.02	31.55	34.88	31.92	9.11	1.03	32.00	11.49	6.79	11.02	7.66
60.00	1	3	5.74	1.83	22.00	10.50	3.80			7.05	0.95	22.00	8.63	4.21			33.51	0.85	20.00	34.56	31.50										6.84	0.98	23.00	8.64	4.24			33.53	0.73	21.00	34.57	31.71			6.32	0.35	25.00	6.92	5.58			0.69	0.10	26.00	0.89	0.48			0.55	0.51	26.00	2.21	0.07			6.95	1.82	26.00	12.51	3.37			7.24	1.65	21.00	10.05	3.63			0.69	0.65	26.00	2.93	0.05			7.63	2.14	26.00	13.70	3.40																																						17.82	4.78	26.00	34.70	11.55			1.00	0.33	24.00	2.19	0.64			6.29	0.41	29.00	6.92	5.02	6.86	5.67	8.18	2.27	26.00	16.31	4.62			33.49	0.80	29.00	34.57	31.50	34.53	31.91	6.93	0.96	29.00	8.63	4.21	8.17	5.52
60.00	2	3	5.65	2.54	23.00	13.00	3.00			5.58	0.94	19.00	7.05	3.21			33.77	0.70	18.00	34.85	32.44										5.65	0.99	22.00	6.99	3.16			33.72	0.62	21.00	35.09	32.67			6.66	0.38	24.00	7.38	5.33			0.70	0.11	23.00	1.00	0.54			0.39	0.38	23.00	1.38	0.10			8.36	2.45	23.00	13.67	5.00			8.43	2.29	18.00	12.83	5.29			0.59	0.54	23.00	1.93	0.09			8.20	2.40	23.00	14.40	4.55																																						18.20	4.15	23.00	28.10	11.10			0.97	0.27	23.00	2.12	0.76			6.65	0.36	26.00	7.38	5.33			9.31	2.58	23.00	15.71	5.68			33.78	0.68	27.00	35.09	32.44	34.80	32.75	5.68	0.89	27.00	7.00	3.21	6.93	4.03
60.00	3	3	5.16	1.76	28.00	10.00	2.90	7.65	3.00	5.31	0.86	19.00	6.68	2.94			33.86	0.68	19.00	34.90	32.82										5.32	0.85	25.00	6.67	3.00			33.73	0.76	24.00	34.93	31.89			6.60	0.36	28.00	7.22	5.69	7.14	6.02	0.70	0.15	27.00	1.12	0.45			0.32	0.18	28.00	0.86	0.10	0.65	0.14	9.48	2.67	28.00	18.56	4.95	13.16	6.79	9.87	2.95	22.00	18.99	5.33			0.83	0.52	28.00	1.91	0.05	1.69	0.20	7.61	1.41	28.00	10.30	5.15	9.94	5.82																																				20.07	4.25	27.00	31.30	13.45			0.95	0.18	26.00	1.49	0.71			6.60	0.36	28.00	7.22	5.69	7.14	6.02	10.61	2.83	28.00	20.46	6.92	13.86	7.69	33.77	0.73	28.00	34.92	31.89	34.84	32.86	5.27	0.87	27.00	6.67	2.98		
60.00	4	3	6.01	2.08	25.00	10.50	2.50	9.90	3.60	5.42	0.82	20.00	6.98	3.49			33.87	0.74	19.00	35.12	32.59										5.38	0.81	24.00	6.97	3.62			34.01	0.64	19.00	34.83	32.80			6.31	0.34	24.00	6.94	5.54			0.66	0.18	24.00	1.01	0.22			0.28	0.13	24.00	0.64	0.12			8.04	2.66	24.00	14.85	2.88			7.88	1.93	19.00	10.38	3.02			1.39	1.08	24.00	5.63	0.12			7.13	2.37	24.00	12.05	3.80																																						18.99	3.53	24.00	26.00	12.90			0.94	0.21	23.00	1.35	0.59			6.32	0.34	24.00	6.94	5.54			9.70	3.08	24.00	17.70	4.54			33.95	0.70	24.00	35.12	32.59			5.38	0.81	25.00	6.98	3.58	6.62	4.29
60.00	5	3	6.11	1.96	27.00	10.00	3.00	9.55	3.50	6.20	0.71	21.00	7.12	4.78			34.14	0.69	19.00	34.99	32.60										6.16	0.69	25.00	7.15	4.82			34.16	0.61	23.00	34.95	32.62			6.00	0.34	27.00	6.80	5.45	6.65	5.48	0.67	0.24	27.00	1.48	0.26	0.94	0.40	0.31	0.15	27.00	0.73	0.10	0.65	0.15	5.54	2.36	27.00	9.62	0.58	8.81	1.69	5.44	2.47	22.00	10.00	0.68			1.99	0.96	26.00	4.46	0.20			7.83	2.54	27.00	13.20	2.60	11.07	3.78																																				16.93	3.13	27.00	28.00	10.40	20.18	13.75	0.91	0.26	25.00	1.60	0.46			6.00	0.34	27.00	6.80	5.45	6.65	5.48	7.91	2.62	26.00	12.42	1.67			34.14	0.64	27.00	34.99	32.61	34.92	32.92	6.17	0.66	27.00	7.12	4.80	7.09	5.03
60.00	6	3	6.08	1.83	28.00	9.00	2.80																								7.28	1.01	26.00	9.40	5.46			33.96	0.48	25.00	34.75	32.94			5.46	0.51	28.00	6.41	3.72			0.63	0.27	28.00	1.76	0.24			0.33	0.20	28.00	1.03	0.12			4.05	1.94	28.00	8.30	1.09			4.12	1.50	22.00	7.05	1.25			2.55	1.82	28.00	9.96	0.56			10.17	6.09	28.00	31.70	4.10																																						16.84	4.70	28.00	32.50	9.70			0.87	0.36	25.00	2.10	0.45			5.46	0.51	28.00	6.41	3.72			6.93	3.00	28.00	15.63	2.57			33.94	0.58	28.00	34.75	32.29			7.38	1.13	27.00	10.00	5.46		
60.00	7	3	7.09	1.97	27.00	11.00	3.50	10.00	4.15	9.42	1.30	20.00	11.62	7.45			33.57	0.56	20.00	34.55	32.69										9.38	1.23	27.00	11.61	7.46	11.25	7.60	33.56	0.55	21.00	34.48	32.25			4.83	0.38	27.00	5.35	4.10	5.30	4.13	0.60	0.18	27.00	1.25	0.33	0.92	0.42	0.43	0.15	27.00	0.81	0.18	0.69	0.22	4.41	2.68	27.00	11.33	1.43	9.13	1.56	4.39	2.40	21.00	9.81	1.61			2.54	1.32	27.00	6.20	0.58	4.69	0.76	11.14	2.49	27.00	17.20	6.00	15.14	8.30																																				17.92	3.90	27.00	26.50	13.55	25.36	14.16	1.03	0.45	26.00	2.90	0.41			4.83	0.38	27.00	5.35	4.10	5.30	4.13	7.38	3.05	27.00	14.42	4.04	12.99	4.49	33.58	0.58	27.00	34.55	32.25	34.37	32.72	9.38	1.24	27.00	11.62	7.45	11.32	7.59
60.00	8	3	6.74	1.94	26.00	10.00	4.00			11.95	2.44	20.00	16.38	8.42			33.60	0.51	20.00	34.52	32.70										11.80	2.12	26.00	16.39	8.43			33.54	0.52	24.00	34.51	32.50			4.05	0.67	27.00	5.00	2.24			0.79	0.34	27.00	2.16	0.35			0.58	0.27	27.00	1.51	0.20			3.56	2.28	27.00	10.14	0.43			4.12	2.42	21.00	10.67	0.63			3.63	2.85	26.00	15.00	0.89			14.95	7.20	27.00	41.10	5.40																																						19.36	7.61	27.00	44.80	11.30			1.07	0.40	27.00	2.32	0.57			4.07	0.67	28.00	5.00	2.24	4.84	2.87	7.80	4.19	26.00	22.61	2.34			33.56	0.53	28.00	34.52	32.50	34.40	32.77	11.94	2.13	28.00	16.38	8.41	15.71	8.80
60.00	9	3	7.42	3.27	27.00	19.00	3.00			14.28	1.93	22.00	17.17	10.83			33.61	0.64	22.00	34.78	32.22										13.89	1.99	25.00	17.16	9.40			33.65	0.65	23.00	34.84	32.22			3.80	0.54	27.00	4.87	2.69			0.80	0.34	25.00	1.93	0.35			0.94	0.49	26.00	2.39	0.29			2.80	1.63	26.00	6.37	0.62			3.41	1.84	20.00	8.76	1.08			2.98	1.84	26.00	8.54	0.47			14.94	5.86	26.00	30.70	4.80																																						17.05	4.35	26.00	29.20	10.85			1.12	0.39	26.00	2.20	0.61			3.80	0.54	27.00	4.87	2.69			6.71	3.00	26.00	14.92	2.65			33.69	0.64	30.00	34.84	32.22	34.66	32.71	13.83	2.09	29.00	17.18	9.40		
60.00	10	3	6.83	1.70	26.00	11.00	4.00			13.70	1.90	19.00	15.89	8.79			33.47	0.69	18.00	34.59	31.89										13.48	2.07	25.00	15.88	7.14			33.57	0.86	22.00	34.90	31.70			4.44	0.66	27.00	5.34	2.36			0.67	0.34	26.00	1.85	0.33			0.65	0.32	27.00	1.49	0.23			3.41	2.88	27.00	8.83	0.53			3.69	2.77	20.00	9.15	0.80			1.53	1.09	27.00	4.42	0.14			10.94	5.97	27.00	33.20	2.70																																						15.94	4.04	26.00	31.10	10.50			1.03	0.32	26.00	1.90	0.57			4.44	0.66	27.00	5.34	2.36			5.58	2.93	27.00	13.25	1.50			33.56	0.82	27.00	34.90	31.70			13.30	2.09	27.00	15.88	7.14		
60.00	11	3	5.95	1.70	26.00	9.00	3.00			11.62	1.63	20.00	14.31	7.99			33.54	0.70	19.00	35.11	32.31										11.22	1.49	27.00	13.98	7.97			33.59	0.58	24.00	34.61	32.36			5.30	0.47	28.00	6.30	4.18	5.92	4.42	0.72	0.38	28.00	2.40	0.32	1.09	0.39	0.61	0.34	28.00	1.50	0.17	1.28	0.25	3.32	2.55	28.00	10.54	0.40	7.83	0.77	3.63	2.57	21.00	10.97	0.57			1.39	0.91	28.00	3.78	0.20	3.07	0.30	7.73	3.20	28.00	19.70	3.20	12.44	3.99																																				17.35	7.71	28.00	49.60	11.40	30.14	11.77	1.06	0.43	28.00	2.53	0.53	1.98	0.61	5.30	0.47	28.00	6.30	4.18	5.92	4.42	5.31	2.24	28.00	10.97	1.88	8.39	2.21	33.62	0.63	28.00	35.11	32.31	34.60	32.73	11.32	1.55	28.00	14.31	7.97	13.43	8.99
60.00	12	3	6.19	2.55	23.00	13.00	2.50			9.31	1.10	18.00	11.37	6.79			33.70	0.86	17.00	35.02	32.04										9.25	1.12	24.00	11.51	6.79			33.58	0.97	21.00	35.04	31.91			5.54	0.69	26.00	6.33	2.74			0.77	0.30	27.00	2.06	0.46	1.03	0.49	0.78	0.59	27.00	2.72	0.11	1.77	0.19	5.01	2.48	27.00	11.06	1.11	10.78	1.99	5.79	2.23	20.00	11.12	2.50			0.91	0.94	26.00	3.73	0.05			7.55	2.11	27.00	12.50	4.30	11.08	4.72																																				17.01	5.67	26.00	42.00	11.10			1.09	0.67	26.00	4.24	0.59			5.54	0.69	26.00	6.33	2.74			6.67	2.16	26.00	11.43	3.38			33.70	0.93	26.00	35.03	31.91			9.21	1.08	26.00	11.51	6.79		
70.00	1	3																																																																																																																																																																								
70.00	2	3																																																																																																																																																																								
70.00	5	3																																																																																																																																																																								
70.00	7	3																																																																																																																																																																								
70.00	8	3																																																																																																																																																																								
70.00	9	3																																																																																																																																																																								
70.00	10	3																																																																																																																																																																								
70.00	11	3																																																																																																																																																																								
70.00	12	3																																																																																																																																																																								
75.00	9	3																																																																																																																																																																								
80.00	2	3																																																																																																																																																																								
250.00	1	3	8.42	2.88	24.00	16.00	4.50																								6.89	0.65	16.00	7.90	6.10			34.90	0.12	22.00	35.18	34.67			4.45	0.58	25.00	5.62	3.50			1.48	0.39	26.00	2.82	0.82	2.02	0.99	0.09	0.06	26.00	0.26	0.02	0.15	0.02	12.44	1.62	25.00	15.31	7.20			12.88	1.18	16.00	15.45	11.32			0.21	0.12	26.00	0.61	0.05	0.44	0.06	16.18	4.78	26.00	24.00	7.30	23.05	7.72																																				19.93	6.15	26.00	47.60	11.90	22.25	14.72	1.57	0.42	24.00	2.90	0.90			4.45	0.58	25.00	5.62	3.50			12.65	1.67	26.00	16.06	7.54	14.91	10.56	34.92	0.12	26.00	35.18	34.70	35.10	34.79	7.05	0.69	23.00	8.33	6.10		
250.00	2	3	7.67	3.08	26.00	15.00	3.50	13.75	4.00																						6.92	0.59	18.00	8.15	6.00			34.87	0.13	21.00	35.10	34.70			4.63	0.83	24.00	6.53	3.60			1.32	0.41	22.00	2.27	0.61			0.12	0.19	24.00	0.96	0.02			11.72	2.26	23.00	14.00	6.40										0.18	0.17	24.00	0.81	0.05			14.85	5.45	23.00	24.40	6.20																																						18.07	2.95	23.00	22.90	12.10			1.46	0.38	22.00	2.30	0.84			4.63	0.83	24.00	6.53	3.60			12.00	2.09	24.00	14.26	6.68			34.89	0.13	25.00	35.10	34.70			7.09	0.65	25.00	8.15	6.00		
250.00	3	3	6.89	1.92	26.00	11.50	3.50																								7.01	0.44	17.00	8.09	6.38			34.86	0.16	22.00	35.10	34.60			5.07	0.90	25.00	6.60	3.47			1.20	0.32	25.00	1.85	0.77			0.09	0.05	25.00	0.18	0.02			11.04	1.71	25.00	14.17	8.34			11.11	1.99	16.00	14.25	8.50			0.18	0.14	25.00	0.65	0.05			12.74	5.24	25.00	23.00	5.10																																						17.27	2.76	25.00	22.20	12.90			1.30	0.29	24.00	1.95	0.80			5.07	0.90	25.00	6.60	3.47			11.24	1.72	25.00	14.25	8.54			34.87	0.15	26.00	35.10	34.60			7.09	0.48	24.00	8.10	6.38		
250.00	4	3	9.41	2.90	26.00	15.00	4.50	13.00	5.00																						6.28	0.56	16.00	7.20	5.40			34.75	0.23	22.00	35.06	34.03			5.83	0.75	24.00	6.78	3.74			1.05	0.45	26.00	2.61	0.53	1.66	0.68	0.13	0.09	26.00	0.44	0.03	0.29	0.03	9.39	2.09	25.00	13.52	4.84			9.71	2.10	17.00	13.58	5.15			0.30	0.30	26.00	1.51	0.05	0.74	0.05	8.91	3.89	26.00	19.10	3.90	15.05	4.67																																				16.46	3.19	26.00	23.70	11.50	22.02	11.97	1.17	0.49	24.00	2.90	0.66			5.83	0.75	24.00	6.78	3.74			9.77	2.02	25.00	13.74	5.46			34.78	0.18	26.00	35.07	34.50	35.04	34.51	6.42	0.59	25.00	7.65	5.40		
250.00	5	3	8.39	2.78	30.00	14.00	3.50																								5.93	0.58	21.00	7.10	4.50			34.84	0.11	27.00	35.00	34.63			6.09	0.28	30.00	6.50	5.50			0.90	0.26	31.00	1.64	0.52	1.49	0.64	0.19	0.12	31.00	0.57	0.04	0.39	0.06	8.59	1.44	31.00	10.95	5.90	10.44	6.07	8.83	1.35	19.00	11.10	6.24			0.62	0.58	31.00	2.20	0.07	1.95	0.11	6.85	2.12	31.00	11.40	3.50	10.05	3.80																																				16.29	2.47	31.00	24.90	12.70	20.20	13.45	1.08	0.31	28.00	1.90	0.67			6.09	0.28	30.00	6.50	5.50			9.35	1.44	31.00	12.80	6.31	11.26	7.50	34.84	0.12	31.00	35.05	34.58	35.00	34.66	6.12	0.62	31.00	7.17	4.50	7.06	5.03
250.00	6	3	6.64	2.53	29.00	12.00	2.50	11.60	3.44																						6.07	0.51	20.00	7.10	5.00			34.84	0.11	25.00	35.00	34.60			5.70	0.44	29.00	6.22	4.00	6.15	5.04	0.93	0.22	28.00	1.26	0.10			0.15	0.12	28.00	0.45	0.02			9.29	1.57	28.00	11.80	6.84			9.46	1.52	18.00	11.90	6.87			0.46	0.65	28.00	3.21	0.05			8.41	2.87	28.00	13.50	0.50																																						16.63	4.54	29.00	38.60	13.20	19.44	13.64	1.08	0.21	27.00	1.81	0.70			5.70	0.44	29.00	6.22	4.00	6.15	5.04	9.84	1.47	28.00	12.20	6.87			34.84	0.12	29.00	35.03	34.60	35.00	34.63	6.14	0.52	26.00	7.10	5.00		
250.00	7	3	8.53	3.34	29.00	16.00	4.00	15.00	4.20																						6.10	0.53	18.00	7.20	5.10			34.79	0.21	23.00	35.00	34.00			5.45	0.30	26.00	5.87	4.60			1.09	0.19	25.00	1.46	0.77			0.10	0.06	25.00	0.28	0.02			10.08	1.29	25.00	11.70	5.99			10.03	1.37	18.00	11.81	6.12			0.25	0.14	26.00	0.64	0.05			10.66	2.92	25.00	15.80	5.70																																						17.22	1.45	26.00	19.90	13.60			1.21	0.20	25.00	1.70	0.97			5.45	0.30	26.00	5.87	4.60			10.37	1.33	25.00	11.94	6.23			34.81	0.20	29.00	35.02	34.00	35.00	34.59	6.22	0.56	26.00	7.20	5.10		
250.00	8	3	8.47	2.07	29.00	12.50	4.00																								6.41	0.72	19.00	8.20	5.20			34.76	0.25	23.00	35.00	33.75			5.18	0.41	30.00	5.90	4.40	5.80	4.50	1.21	0.19	29.00	1.63	0.74			0.13	0.24	30.00	1.37	0.02	0.24	0.03	10.98	2.18	30.00	19.05	6.49	13.36	8.19	10.64	1.31	19.00	12.65	8.18			0.31	0.37	30.00	1.75	0.04	1.03	0.05	13.32	2.29	30.00	17.00	8.20	16.91	10.03																																				18.20	2.66	30.00	27.10	13.10	23.08	14.75	1.36	0.18	25.00	1.80	0.96			5.18	0.41	30.00	5.90	4.40	5.80	4.50	11.37	2.32	30.00	19.41	6.66	14.48	8.62	34.77	0.23	29.00	35.00	33.75			6.48	0.66	26.00	8.20	5.20		
250.00	9	3	8.69	2.63	30.00	15.00	5.00	13.55	5.72																						6.25	0.45	19.00	7.30	5.20			34.80	0.17	24.00	35.00	34.18			4.91	0.47	29.00	5.68	3.90			1.30	0.30	30.00	1.90	0.07	1.73	1.10	0.09	0.04	30.00	0.18	0.02	0.16	0.03	10.97	2.38	29.00	13.80	0.52			11.16	1.16	19.00	13.39	8.94			0.33	0.34	30.00	1.40	0.02	1.18	0.05	14.59	3.32	30.00	20.90	3.20	19.09	9.65																																				19.03	3.19	29.00	33.10	15.60			1.52	0.45	28.00	3.34	0.67			4.91	0.47	29.00	5.68	3.90			11.34	2.27	30.00	14.46	1.59	13.93	9.12	34.82	0.15	29.00	35.00	34.18			6.40	0.58	27.00	7.94	5.20		
250.00	10	3	8.63	1.69	30.00	12.00	5.00	11.10	6.00																						6.48	0.57	19.00	7.80	5.60			34.86	0.10	25.00	35.05	34.70			4.80	0.40	29.00	5.86	4.00			1.30	0.30	28.00	1.78	0.23			0.09	0.05	28.00	0.29	0.02			11.83	1.22	28.00	14.04	9.41			11.82	1.18	17.00	13.71	9.56			0.23	0.15	27.00	0.72	0.05			15.10	3.84	28.00	20.30	6.50																																						19.32	2.57	28.00	26.40	14.60			1.46	0.29	27.00	2.00	0.80			4.80	0.40	29.00	5.86	4.00			12.17	1.20	27.00	14.32	9.56			34.85	0.09	30.00	35.05	34.70	35.00	34.72	6.62	0.61	29.00	7.80	5.60		
250.00	11	3	9.14	1.92	30.00	13.00	5.00	12.00	6.45																						6.48	0.48	19.00	7.40	5.60			34.88	0.14	25.00	35.13	34.63			4.61	0.32	30.00	5.27	4.04	5.13	4.14	1.46	0.36	29.00	3.03	0.99			0.10	0.06	29.00	0.28	0.02			11.86	1.22	29.00	14.29	8.57			11.96	0.96	17.00	13.25	10.01			0.24	0.15	28.00	0.67	0.05			15.49	3.69	29.00	21.30	7.90																																						19.18	2.96	30.00	28.50	14.10	24.63	15.97	1.58	0.34	30.00	2.80	1.13	2.14	1.19	4.61	0.32	30.00	5.27	4.04	5.13	4.14	12.22	1.23	28.00	14.69	9.02			34.88	0.12	30.00	35.11	34.63	35.11	34.70	6.67	0.63	27.00	8.14	5.60		
250.00	12	3	8.71	2.56	27.00	16.00	5.00																								6.88	0.60	17.00	8.00	6.00			34.91	0.11	23.00	35.13	34.80			4.42	0.41	27.00	5.02	2.80			1.36	0.20	27.00	1.75	0.95			0.09	0.04	27.00	0.17	0.02			11.77	2.55	27.00	14.32	0.36			12.11	1.20	17.00	14.43	9.24			0.20	0.15	27.00	0.75	0.05			15.68	3.36	27.00	21.70	7.30																																						18.95	2.41	27.00	25.80	15.60			1.49	0.21	26.00	1.90	0.95			4.42	0.41	27.00	5.02	2.80			11.98	2.59	27.00	14.43	0.52			34.91	0.11	28.00	35.13	34.77	35.10	34.80	6.95	0.62	25.00	8.15	6.00		
